Supplementary Table 2. Expression of genes in TEC and dynamic step tissue specificity calls.																
																
Ensembl ID	Gene Symbol	GNF GeneAtlas Specificity	calculated FPKMs							CuffDiff FPKMs						
ENSMUSG00000022583	Ly6f	not detected	0.043312968	9.283733529	0.235246304	9.023575524	0.562426696	4.584444793	0.791533113	0.0366398	6.37736	0.17869	6.35472	0.450315	3.09034	0.758924
ENSMUSG00000022586	Ly6i	not detected	0.432636368	23.44779125	21.52179335	33.70985351	21.53513454	35.7051125	32.55030274	0.115946	16.2861	2.12719	25.014	18.3157	27.4177	27.8975
ENSMUSG00000022652	Morc1	not detected	0.17080119	1.417656131	0.185435006	1.173648734	0.150001832	0.570789608	0.268565888	0.148611	1.1383	0.151728	0.944149	0.130983	0.442045	0.20914
ENSMUSG00000022701	2610015P09Rik	not detected	2.722356506	2.529096693	3.859817367	2.836353835	2.720833321	2.441565221	2.58961566	4.0752	4.13587	5.56753	4.27247	4.58411	3.87515	4.03826
ENSMUSG00000022705	Drd3	not detected	0	0.335869965	0.007334199	0.368657699	0.029478453	0.258702822	0.009541918	0	0.314517	0.00706356	0.321703	0.0167668	0.207616	0.00929313
ENSMUSG00000022738	Gsc2	not detected	0	1.258431242	0.00915988	1.052403585	0.012272146	1.282306894	0.047668638	0	1.17572	0.00913443	0.983851	0.0137435	1.21799	0.0467641
ENSMUSG00000022759	4930451C15Rik	not detected	0.86622538	1.340547528	1.568682342	1.268661809	1.246743353	1.199474669	1.103460871	0.474665	1.16161	1.19683	1.01603	0.778471	0.868315	0.616037
ENSMUSG00000022833	Ccdc14	not detected	1.3477054	1.730524473	1.197820978	2.116342829	1.388975603	1.916088641	1.470493912	1.27447	1.64563	1.07814	1.96611	1.26064	1.78976	1.35318
ENSMUSG00000022857	Tmprss15	not detected	0.015571008	2.459051698	0.186274979	2.916025945	3.446060741	2.880249498	3.55220831	0.0154286	2.3023	0.15181	2.61665	2.98576	2.57077	3.16409
ENSMUSG00000022931	Krtap15	not detected	0	0.418256418	0.140042779	0.186757737	0	0.12349495	0	0	0.283639	0.110767	0.173555	0	0.122095	0
ENSMUSG00000022996	Wnt10b	not detected	0.195298062	25.1619047	7.543949716	26.63083341	32.71659899	22.36159402	27.36249258	0.294711	32.288	9.31061	33.7539	40.1294	27.7561	32.6393
ENSMUSG00000022997	Wnt1	not detected	0.004537204	0.94600789	0.013383687	0.768844174	0.053793247	0.477006987	0.040628945	0.00450421	0.913715	0.0198945	0.850451	0.0490536	0.437828	0.0400236
ENSMUSG00000023009	Nckap5l	not detected	6.36699999	3.20863524	4.550625206	2.555839199	2.948931046	2.659708985	2.829538947	9.35697	4.50126	5.71993	3.54705	3.88432	4.03918	3.26683
ENSMUSG00000023032	Slc4a8	not detected	0.097791173	23.15778106	4.997294352	28.27219384	37.42985698	28.92338524	39.20400037	0.192658	50.5723	7.63113	58.3232	74.3211	58.4541	76.9935
ENSMUSG00000023052	Npff	not detected	2.602753812	3.773581321	2.873031479	3.170136202	1.132119314	2.501610929	0.973728993	1.91496	2.95021	2.02852	2.57623	0.693408	1.94687	0.675989
ENSMUSG00000023279	Bmp15	not detected	0.017733648	0.201364495	0.027898718	0.186025353	0	0.096102075	0	0.0185597	0.206666	0.0271072	0.189701	0	0.0949776	0
ENSMUSG00000023284	Zfp605	not detected	3.293731996	3.238365896	3.434436289	3.48987497	4.561935248	4.002612349	4.837570911	2.95613	2.85971	2.70351	3.19484	3.79858	3.32914	3.72748
ENSMUSG00000023289	Sva	not detected	0	0.114233473	0	0.134523829	0	0.036137923	0	0	0.0841058	0	0.120547	0	0.0356176	0
ENSMUSG00000023341	Mx2	not detected	6.059624792	4.155862912	10.76839164	2.416284092	1.03220321	1.81042472	0.936288374	4.78727	3.00544	7.77817	1.65944	0.47536	1.04463	0.359723
ENSMUSG00000023387	Kcnk16	not detected	0.012346976	3.553323808	2.039558183	4.906791091	0.032530261	4.49639632	0.031589285	0.0134132	2.87718	1.59111	3.95919	0.013877	3.54593	0.0307657
ENSMUSG00000023781	Hes7	not detected	1.347384754	2.768722864	0.973263474	2.999373915	4.418949562	3.656657422	4.430757263	1.01996	2.25475	0.590564	2.46939	3.39058	2.70632	3.29804
ENSMUSG00000023826	Park2	not detected	3.286326643	0.946536425	0.970718958	0.890073142	1.714755173	1.260571812	1.898707932	3.3552	1.27435	0.977458	1.0236	1.72535	1.40059	1.81742
ENSMUSG00000023902	Zscan10	not detected	0.007916114	0.501739911	0.036971907	0.546944599	0.096460765	0.390380507	0.086075618	0.00563143	0.581563	0.0350057	0.630409	0.125708	0.406896	0.0965583
ENSMUSG00000023906	Cldn6	not detected	0.043239013	2.701780934	1.225848567	2.296954181	1.186674106	2.288531159	1.484224448	0.0355612	2.61808	1.16825	2.2362	1.08488	2.16938	1.38922
ENSMUSG00000023953	Polh	not detected	6.129891725	5.131968804	3.564009689	5.03667112	4.574610662	4.743619356	4.355816887	5.60461	4.72329	3.10168	4.58297	3.92736	4.19284	3.80292
ENSMUSG00000024027	Glp1r	not detected	1.175440363	0.656481934	0.070905381	0.858293313	0.028499102	0.71124475	0.018449822	0.848622	0.520439	0.0560828	0.665044	0.0162098	0.525312	0.0180561
ENSMUSG00000024088	4930583I09Rik	not detected	0	0	0	0	0.02269373	0	0	0	0	0	0	0.0193617	0	0
ENSMUSG00000024114	Prss41	not detected	0.095832162	0.534703437	1.248513837	0.45430746	0.372417628	0.332373162	0.24518306	0.15184	0.701683	1.5976	0.601101	0.494266	0.416844	0.294133
ENSMUSG00000024173	Tpsab1	not detected	0	1.804783462	0.026857197	2.635699309	0.047976677	1.968705824	0.081530567	0	1.4825	0.0180959	2.45605	0.0488043	1.72908	0.0821047
ENSMUSG00000024210	Ip6k3	not detected	0.023521873	5.420073785	0.444057624	8.697713374	17.79229713	11.69660976	20.78010131	0.0246176	5.13258	0.413762	8.29477	16.0653	10.7721	18.9955
ENSMUSG00000024406	Pou5f1	not detected	0.038485788	6.385529634	0.05676202	5.145419702	0.164770962	4.301590206	0.178466859	0.0993108	14.7381	0.0879986	11.6795	0.361973	9.46148	0.276757
ENSMUSG00000024409	Psors1c2	not detected	0.669460973	88.61915771	3.810260016	74.26475339	57.73090975	83.14956704	52.28954126	0.641981	83.1998	3.3509	70.7201	51.7067	76.1532	48.3671
ENSMUSG00000024448	H2-M10.1	not detected	0.019240844	4.326930741	0.096010636	6.060120285	8.323366618	6.551443746	8.595773598	0.0129279	3.84946	0.115813	5.36163	7.94387	6.193	8.00287
ENSMUSG00000024481	4833403I15Rik	not detected	0.006743083	0.188117938	0.003315085	0.278858019	0.026648741	0.237523488	0	0.00665488	0.162887	0.00319275	0.221199	0.0175266	0.162475	0
ENSMUSG00000024497	Pou4f3	not detected	0.013796177	0.84179421	0.022608601	1.257035403	0.006058072	0.794992197	0.005882835	0.00953443	0.832353	0.0220829	1.22719	0.00516859	0.773311	0.00578513
ENSMUSG00000024553	Galr1	not detected	0	0.188717995	0.085489019	0.266903992	0	0.143399961	0.014507305	0	0.19287	0.0802766	0.259345	0	0.137624	0.0142206
ENSMUSG00000024579	Pcyox1l	not detected	1.850981336	3.531581348	8.515316121	3.039291462	3.792226846	3.388319971	3.193822375	1.76743	3.31952	7.72073	2.85769	3.38036	3.02759	2.85575
ENSMUSG00000024734	Zp1	not detected	0.038349796	2.332819366	0.043094436	2.398255645	0.014434174	1.686351277	0.007008324	0.038745	2.23297	0.0944761	2.50289	0.0062139	1.43062	0.00688818
ENSMUSG00000024768	Lipf	not detected	0.03076681	3.109563059	0.015125811	3.654131017	0	2.434277131	0	0.0250678	2.48034	0.0148257	2.84256	0	1.86348	0
ENSMUSG00000024770	Lipn	not detected	0.036104432	2.148774955	0.873296709	5.659163736	2.007104106	8.045412492	3.362335762	0.0302623	2.03073	0.832918	5.72746	2.06405	7.7872	3.25238
ENSMUSG00000024784	Gpha2	not detected	2.438399571	4.256383722	0.512774821	5.764881103	0.306365349	3.933695053	0.468793196	2.74639	4.51314	0.488606	5.97885	0.219078	3.80758	0.365076
ENSMUSG00000024862	Klc2	not detected	11.6079825	9.321453095	13.03426308	8.75563182	9.803137998	9.896804518	9.495893097	12.7488	9.72717	13.5123	8.49527	10.6378	10.3897	9.80048
ENSMUSG00000024891	Slc29a2	not detected	2.138109731	2.196083071	1.415927673	2.333739463	3.20989585	2.169854223	2.712672353	1.92196	1.85315	1.21042	2.01354	2.63756	1.78323	2.19289
ENSMUSG00000024913	Lrp5	not detected	7.848006839	12.23283067	19.47043104	7.70909367	10.29206718	8.344449732	8.317847059	8.1428	12.4985	19.1256	7.84985	10.0933	8.20681	8.18793
ENSMUSG00000024936	Kcnk7	not detected	0.026557077	0.06932276	0.060928889	0.116076179	0.023323083	0.086350771	0.056621088	0.0174731	0.0692252	0.0425087	0.100061	0.0130597	0.0758863	0.0553592
ENSMUSG00000024957	Kcnk4	not detected	2.581936363	0.291145488	0.479117786	0.28085281	0.150056498	0.24005906	0.178097258	2.20115	0.240203	0.371075	0.251326	0.129364	0.196547	0.111069
ENSMUSG00000024968	Rcor2	not detected	2.364360705	1.324671266	2.283188419	0.851165217	0.648254464	0.558352033	0.324587458	2.42633	1.31199	2.16459	0.84579	0.610039	0.51176	0.298589
ENSMUSG00000024979	Tectb	not detected	0.018757332	4.193667566	0.011065945	4.470699851	0	2.524976543	0	0.0295549	5.01197	0.0228675	5.27132	0	3.00983	0
ENSMUSG00000025003	Cyp2c39	not detected	0.011946056	0.323915089	0.007047613	0.429560998	0.014425569	0.163355546	0.007640887	0.0129777	0.257249	0	0.300609	0	0.102407	0
ENSMUSG00000025219	Fgf8	not detected	0.010049067	0.809238407	0.118569553	0.627080358	0.455387507	0.388465931	0.407077649	0.0167952	1.29603	0.173982	0.971898	0.599521	0.532551	0.57565
ENSMUSG00000025328	Padi3	not detected	0.185748706	1.934596293	0.054668965	2.046699539	0.040340373	1.533813366	0.113531589	0.177125	1.79391	0.0448463	1.91521	0.0156358	1.33871	0.0739677
ENSMUSG00000025377	2410002I01Rik	not detected	4.762387059	3.499688855	5.849930677	3.702968717	4.056852348	4.688171449	4.365530861	4.40264	3.09578	4.92126	3.35976	3.49497	4.10641	3.70457
ENSMUSG00000025383	Il23a	not detected	0.511104862	49.41316409	15.03713207	76.34620761	129.7465144	98.82042691	142.7067571	0.471484	47.5718	13.8338	72.5297	117.261	90.4035	130.124
ENSMUSG00000025461	Cd163l1	not detected	0.126016682	1.471116224	0.03671305	1.862663774	0.012296774	1.318604224	0.019901793	0.0976553	1.32514	0.0332579	1.6702	0.00820672	1.11	0.0118398
ENSMUSG00000025469	Msx3	not detected	0.162321447	3.892860358	0.088668548	4.516098228	7.882087599	4.862517439	8.767306196	0.182215	4.13812	0.0939603	4.75508	7.97857	4.94328	8.92086
ENSMUSG00000025507	Lrdd	not detected	2.704362776	4.09577504	3.764645085	3.773885999	2.753852666	3.56493779	2.665927825	2.36227	3.51353	3.0881	3.36626	2.28607	2.97972	2.18551
ENSMUSG00000025588	Nat1	not detected	0.064457267	0.232664836	0.138639232	0.438850286	0.106139938	0.200851196	0.211292919	0.00795176	0.154249	0.0544906	0.355893	0.0209421	0.0864439	0.0202716
ENSMUSG00000025610	ORF63	not detected	16.98900612	5.022469654	9.288905305	6.904749024	3.029035937	6.856941204	2.369942134	16.1519	4.73519	8.48967	6.36087	2.7081	6.20165	2.12062
ENSMUSG00000025716	Myo3a	not detected	0	0.031356886	0.002099815	0.043080978	0	0.013887714	0.002731895	0	0.0302518	0.00202233	0.0329044	0	0.0137445	0.00268652
ENSMUSG00000025838	Pramel6	not detected	0	0.214740971	0	0.165954895	0	0.112279167	0.007795335	0	0.217065	0	0.156615	0	0.110986	0.00766586
ENSMUSG00000025839	Pramel7	not detected	0	0.234052785	0.022936614	0.376464321	0.015364911	0.088490336	0.014920463	0	0.232276	0.0226772	0.371762	0.013109	0.0875262	0.0145314
ENSMUSG00000025870	Arl10	not detected	2.936777557	2.248555468	4.592286945	1.796372914	2.250372848	1.579678658	1.878409338	3.98077	3.00469	6.3899	2.38869	2.81128	1.93952	2.39684
ENSMUSG00000025909	Sntg1	not detected	0.051784095	0.680180654	0.11866424	0.540896776	0.786637358	0.703096501	0.831235537	0.0517702	0.756977	0.119783	0.668498	0.779697	0.82232	0.773158
ENSMUSG00000025929	Il17a	not detected	0	0.861872534	0	0.981573049	0	0.391761626	0	0	0.782585	0	0.904804	0	0.357466	0
ENSMUSG00000025949	Pikfyve	not detected	6.868900137	4.958475585	5.533897228	4.85343239	5.220543892	4.487313153	4.717973798	5.80447	4.21448	4.39424	4.04757	4.11938	3.63672	3.75211
ENSMUSG00000025961	4933402D24Rik	not detected	0.074081859	0.060430677	0.097121818	0.124537845	0.081325652	0.113748121	0.023691964	0.0755683	0.0614713	0.089556	0.12709	0.0758923	0.105967	0.023149
ENSMUSG00000026085	Lyg1	not detected	0.013515557	3.307507166	0.970114525	3.210447612	0.017804545	2.13870799	0.034579056	0.0147712	2.90266	0.828719	2.74763	0.0152811	1.77697	0.034049
ENSMUSG00000026124	Cfc1	not detected	0	0.399156848	0.123367165	0.558944565	0	0.339968033	0.013375232	0	0.331357	0.0808421	0.43785	0	0.259502	0.0130265
ENSMUSG00000026156	B3gat2	not detected	15.11685532	11.48004971	6.97511249	12.016328	14.33162253	11.86150276	14.59299694	1.44536	1.31062	0.89692	1.50344	1.60203	1.46153	1.64527
ENSMUSG00000026162	Nhej1	not detected	2.257175039	3.68248362	2.695683857	3.856876741	2.376052881	3.183689244	2.716048532	2.00361	3.23302	2.27831	3.32546	1.99471	2.72769	2.30976
ENSMUSG00000026196	Bard1	not detected	2.121317008	2.873460498	1.722837176	2.416173982	2.23353066	1.838059002	1.897259622	1.91837	2.55304	1.3577	2.06567	1.76233	1.48175	1.46001
ENSMUSG00000026224	4933407L21Rik	not detected	0.214027786	0.74200132	0.675174201	0.814044642	0.167405881	0.536434358	0.296607034	0.21521	0.680731	0.595041	0.599309	0.105777	0.301566	0.23506
ENSMUSG00000026237	Nmur1	not detected	0.008209525	2.201889083	1.525618834	2.111538219	0.064888274	1.494830698	0.042007536	0.00891848	2.08524	1.37	2.00542	0.0519031	1.35468	0.0412104
ENSMUSG00000026246	Alppl2	not detected	0.03338592	11.06364434	0.075754329	10.45125388	0.020298698	8.389342723	0.009855767	0.0258563	9.43299	0.0495009	8.7653	0.00757745	6.91386	0
ENSMUSG00000026251	Chrnd	not detected	0.055515273	2.769805227	0.738159317	1.568337431	2.457272957	2.49895409	2.770475611	0.030569	2.51228	0.627133	1.42359	2.13484	2.19824	2.45796
ENSMUSG00000026258	3110079O15Rik	not detected	0	1.31071784	0	1.492755896	0	0.916589139	0.030050846	0	1.0055	0	1.18302	0	0.628916	0.0292673
ENSMUSG00000026285	Pdcd1	not detected	0.095695472	0.826533689	0.016604657	0.919810168	0.044492893	0.665018382	0.064808826	0.0950455	0.765362	0.0161808	0.870851	0.0438937	0.603156	0.0634598
ENSMUSG00000026343	Gpr39	not detected	9.417219266	2.972744669	16.90904931	3.071308737	3.479958195	3.920964648	3.234837878	0.0451709	0.297358	0.147602	0.298571	0.142598	0.281542	0.127095
ENSMUSG00000026387	Sctr	not detected	0	0.288025588	0	0.319616834	0	0.190119767	0.0289541	0	0.209417	0	0.276702	0	0.148042	0.015061
ENSMUSG00000026415	Fcamr	not detected	0.045433772	4.369564852	0.385304513	4.771715428	0.65088609	3.650128786	0.893599879	0.0454928	4.24411	0.3713	4.60606	0.531442	3.44539	0.849122
ENSMUSG00000026416	Il20	not detected	0	0.20628569	0.025901116	0.172705577	0	0.099927497	0	0	0.18318	0	0.141667	0	0.0846814	0
ENSMUSG00000026432	Avpr1b	not detected	0.094562008	0.233028954	0.087519867	0.232133047	0.067220156	0.190156027	0.06256754	0.0556633	0.200819	0.0598438	0.207572	0.0341118	0.150302	0.0270517
ENSMUSG00000026497	Mixl1	not detected	0.023655171	1.653297972	0.023259067	1.9994513	0.024929468	0.805045488	0.012104177	0.0247571	1.6687	0.022877	1.96271	0.0212692	0.780461	0.0118459
ENSMUSG00000026686	Lmx1a	not detected	0.541952333	0.653159632	0.044407877	0.920610127	0.061959307	0.476875746	0.067064258	0.488949	0.642733	0.0196239	0.87837	0.0226482	0.429244	0.0382173
ENSMUSG00000026700	Tnfsf4	not detected	0.054366899	2.754049587	0.167051656	2.687022928	0.393907441	2.703182265	0.443367583	0.0577104	2.54107	0.149384	2.62459	0.34325	2.45379	0.391613
ENSMUSG00000026736	4930426L09Rik	not detected	0.624846713	0.313104633	0.702152803	0.232592991	0.176385808	0.112872183	0.22837819	0.641138	0.324316	0.682925	0.229702	0.158329	0.111494	0.223594
ENSMUSG00000026805	Barhl1	not detected	0.008337766	0.413522248	0.021861736	0.350412182	0.010983649	0.298214213	0.00733283	0.0096717	0.748998	0.0498108	0.805425	0.0176094	0.669913	0.0185623
ENSMUSG00000026829	Gbgt1	not detected	0.008129582	0.270566474	0.023980359	0.352596024	0.021418801	0.317201634	0.051998093	0.00883163	0.234967	0.0230955	0.317513	0.00913699	0.243754	0.0409076
ENSMUSG00000026840	Lamc3	not detected	0.061944223	1.744165072	0.157641575	1.73474089	0.031200545	1.139363741	0.041951122	0.0573053	1.57704	0.14065	1.54925	0.0233745	0.976473	0.0416572
ENSMUSG00000026919	Lcn4	not detected	0.084131723	2.772596938	0.055148629	2.842793528	0.01847164	1.626136501	0	0.07477	2.25124	0.0403056	2.26096	0.0157595	1.21765	0
ENSMUSG00000026936	Lcn3	not detected	0.015866948	9.241387787	0.249620112	11.3149733	0	11.60811902	0	0.0172372	6.46966	0.16954	7.93232	0	8.00856	0
ENSMUSG00000026940	4921530D09Rik	not detected	0.01894065	0.315188693	0.03724698	0.394826264	0.033268295	0.225814718	0.072688433	0.0205763	0.233525	0.0301056	0.30479	0.0186285	0.128604	0.0316165
ENSMUSG00000027225	Duoxa2	not detected	0.006817206	1.027670732	0.509432	0.969541204	0.493930734	1.167422891	0.985448782	0.00740592	0.886448	0.412667	0.812091	0.42864	0.992917	0.824311
ENSMUSG00000027229	4933406J08Rik	not detected	0.010262877	0.020092129	0	0	0	0.016684956	0	0.0106389	0.0156008	0	0	0	0.016547	0
ENSMUSG00000027233	Patl2	not detected	0.044589122	1.204660967	0.048226729	2.559068516	1.027930848	2.203730336	0.872709159	0.0374216	0.995833	0.0345277	2.03947	0.746112	1.71066	0.641878
ENSMUSG00000027322	Siglec1	not detected	0.419442627	2.332691573	0.754669614	3.303459679	2.922006839	3.849481225	2.847028484	0.120292	1.95209	0.214262	2.73891	1.94459	2.98365	2.01315
ENSMUSG00000027403	Tgm6	not detected	0.006253525	0.777419506	0.033818455	0.876759345	0.041190002	0.71505924	0.083996919	0.00643873	0.707266	0.0283481	0.831476	0.0375816	0.657701	0.0675031
ENSMUSG00000027460	Angpt4	not detected	1.141931612	2.758166725	0.050206954	2.893571309	0.055035691	1.303075078	0.041567338	1.04263	2.48097	0.0450418	2.5891	0.0436415	1.15574	0.0353523
ENSMUSG00000027481	Bpifb2	not detected	0.043913842	4.667064679	0.172714031	7.6628136	0.743777148	5.493883415	0.922891007	0.033452	3.73748	0.127281	6.00775	0.483876	4.24175	0.675889
ENSMUSG00000027547	Sall4	not detected	0.00207673	0.042690006	0.010550103	0.058651463	0.00866322	0.038264293	0.005313238	0.00465281	0.150118	0.0313648	0.147549	0.0363736	0.038117	0.00269129
ENSMUSG00000027560	Dok5	not detected	3.890615672	1.513490911	0.50318765	1.403114508	1.650853012	1.381390552	1.845549033	3.25256	1.28726	0.342306	1.1464	1.29712	1.09233	1.45214
ENSMUSG00000027568	Ntsr1	not detected	0.08866371	2.43827368	0.024519106	2.741609884	0	1.750770276	0.003544419	0.0913623	2.39525	0.0285822	2.67688	0	1.67114	0.00521261
ENSMUSG00000027579	Srms	not detected	0.029652984	2.504575591	0.808050116	2.636308682	3.097136043	3.829138778	4.107605787	0.0305288	2.29625	0.715374	2.46185	2.76126	3.41895	3.63149
ENSMUSG00000027596	a	not detected	0.339991656	1.42659158	0.020658898	1.51429866	0.035226802	0.915029828	0.024434163	0.348558	1.71739	0	1.82531	0	1.18005	0
ENSMUSG00000027713	1810062G17Rik	not detected	2.504536687	3.187113906	3.037204707	2.919167086	3.44595555	2.443062588	2.741099465	1.88202	2.22598	2.1192	2.00508	2.42992	1.45977	2.05533
ENSMUSG00000027718	Il21	not detected	0.029328993	1.123764568	0.040081546	1.308118009	0.060448984	0.651415751	0.107664067	0.0111626	1.28312	0.0274755	1.43277	0.0662303	0.82795	0.126974
ENSMUSG00000027794	Sohlh2	not detected	0.045909443	0.377492341	0.139936148	0.727013376	0.338677994	0.562270311	0.33475422	0.041691	0.332125	0.115807	0.669969	0.286707	0.487071	0.287377
ENSMUSG00000027796	Smad9	not detected	4.428195191	0.538297241	1.227915493	0.68402084	0.478242042	0.443859189	0.432894576	4.35496	0.490027	1.10998	0.622121	0.411314	0.385617	0.354116
ENSMUSG00000027824	Vmn2r1	not detected	0.104937363	0.370829945	0.040713641	0.356845509	0.050942827	0.217725665	0.02488548	0.0782408	0.219366	0.0347011	0.191794	0.0308971	0.118912	0.00493666
ENSMUSG00000027840	Wnt2b	not detected	0.142762563	4.260783867	0.283730669	4.301543438	2.560904495	5.218076379	2.832651775	0.142126	4.19971	0.272807	4.18353	2.36444	4.96994	2.64476
ENSMUSG00000027908	Tchhl1	not detected	0	2.087719015	0.149790191	1.997566538	0.138403191	1.628358019	0.154559675	0	2.10469	0.146202	2.00588	0.123619	1.59265	0.150848
ENSMUSG00000027919	Lce1g	not detected	0.003910988	1.305658743	0.172122711	1.119032127	0.015088263	1.178330216	0.033520501	0	0.768424	0.113076	0.531235	0	0.641315	0.0147599
ENSMUSG00000027931	Npr1	not detected	0.493803142	2.158186659	0.498656999	2.016529895	0.175812219	1.550642192	0.109265053	0.424585	1.77264	0.398057	1.56187	0.142507	1.2072	0.0901764
ENSMUSG00000027939	Nup210l	not detected	0.357245126	0.710616255	0.266734534	0.716817125	0.639227355	0.641875924	0.584079264	0.301751	0.571814	0.209506	0.594831	0.501645	0.487083	0.451694
ENSMUSG00000028008	Accn5	not detected	0.042680307	3.83169874	0.395675924	3.954405413	1.485929315	3.908849308	1.380549366	0.0342743	3.3793	0.310733	3.51204	1.15487	3.2434	1.13383
ENSMUSG00000028028	Alpk1	not detected	5.583582299	5.27560237	5.344420055	6.55936638	10.64623794	7.727963861	10.0409431	5.70616	5.25256	4.75297	6.25101	9.6875	7.04536	10.1135
